gene	tissue	cos.part	sin.part	amp	phase	pval	int.array	int.rnaseq	pval.adj	relamp
Ift80	Cere	0.224151261521114	-0.443149267573455	0.496613593644391	19.7887294221992	1.7232825485197e-07	11.4608970980689	11.2462780519794	0.00327216890312921	0.583967750382353
Hsp90b1	Cere	0.223147553121787	-0.343597814971589	0.409700242759863	20.2000979191133	1.79901762717279e-07	14.0138238727822	14.4396667186112	0.00341579476871298	0.481766371596549
Thbd	Cere	0.137147703699238	-0.350946976151692	0.37679340851452	19.4230147872943	1.82955705791447e-07	8.71022551902969	9.04693726506412	0.00347359703015642	0.443071236762567
Stk32a	Cere	-0.391596292132939	-0.393648714031238	0.55525396538045	15.0099837073222	1.87887087020549e-07	10.0452756423979	9.91751740247037	0.00356703634708513	0.652922942915427
Hnrnpm	Cere	0.239709427465455	-0.319328094317127	0.399288168414773	20.4596260075276	3.09642515120405e-07	14.5346659197307	13.820869427669	0.00587825350704577	0.469522817030319
Npas2	Cere	0.373996192317431	-0.0588026276189824	0.378590677226518	23.4043104020275	3.0997272473702e-07	6.88928135884729	7.73709055082896	0.00588421223368285	0.4451846444099
Lman2l	Cere	0.207343309928876	-0.284463019258719	0.352009172462946	20.4058715149314	3.15501633102852e-07	11.7762309431428	11.353034662134	0.00598885199955833	0.413927462292417
Fam227a	Cere	0.0849144996616282	-0.261621270569379	0.275056651377714	19.1987927944297	3.59270548372534e-07	8.88580283258302	9.07209222932493	0.00681931427865907	0.323439019769894
Clock	Cere	0.303097721170505	0.0346205485760247	0.305068534861362	0.434414716587586	5.52481156387231e-07	10.3377345619219	11.0253145928079	0.0104860923482297	0.358729983019751
Calr	Cere	0.17542849457388	-0.333768278244234	0.377062886360589	19.848426702272	5.58221705386347e-07	14.5024590583262	15.045783262435	0.0105944897465275	0.443388115667133
Per1	Cere	-0.633958515196826	0.0631758194879692	0.637098566281969	11.6206064439565	5.58299125378115e-07	11.4905848201672	12.1096254713946	0.0105954008014259	0.749163980376085
Mt1	Cere	-0.388471424829843	-0.10874099137388	0.403403831308408	13.0425337021902	5.69798640123348e-07	15.5636604413307	15.7585086685676	0.0108130687936208	0.474362423581744
Tsc22d3	Cere	-0.337367539827984	-0.214387417354357	0.399723431449118	14.1623193685106	6.23786635862166e-07	12.1558367248476	12.6895614872439	0.0118369752021205	0.470034642679565
Wee1	Cere	-0.086067953612507	-0.330969423510057	0.341977268159192	17.0282136683175	6.51405154076132e-07	9.44575491762031	9.65289287007866	0.0123604127985946	0.4021309495443
Setd7	Cere	0.0535270492140538	-0.213156381805137	0.219774402744772	18.9397617634057	7.50003747990758e-07	12.7338638934674	13.1114284831983	0.0142305711143766	0.258432643014582
Napepld	Cere	0.127786580552978	-0.122599691018043	0.177087815524226	21.0791162596436	8.88516921773835e-07	8.47051634075257	9.02573910863779	0.016857831556815	0.208237500091184
