"gene" "model" "bic.model" "weight"
"58778" "Zfat" "flat" "bic.circadian" 0.0899596716149793
"58779" "Zfat" "flat" "bic.flat" 0.77517733473796
"58780" "Zfat" "flat" "bic.mix" 0.00393084458375594
"58781" "Zfc3h1" "flat" "bic.sleep" 0.0761776134453359
"58782" "Zfc3h1" "flat" "bic.circadian" 0.310121568806186
"58783" "Zfc3h1" "flat" "bic.flat" 0.611796377415121
"58784" "Zfc3h1" "flat" "bic.mix" 0.00190444033335695
"58785" "Zfhx2" "sleep" "bic.sleep" 0.971089227729691
"58786" "Zfhx2" "sleep" "bic.circadian" 0.000125786763805214
"58787" "Zfhx2" "sleep" "bic.flat" 5.28967242743582e-07
"58788" "Zfhx2" "sleep" "bic.mix" 0.0287844565392608
"58789" "Zfhx2os" "circadian" "bic.sleep" 0.00158883017270303
"58790" "Zfhx2os" "circadian" "bic.circadian" 0.924654701674444
"58791" "Zfhx2os" "circadian" "bic.flat" 0.0702257945550896
"58792" "Zfhx2os" "circadian" "bic.mix" 0.00353067359776353
"58793" "Zfhx3" "flat" "bic.sleep" 0.000649486699462784
"58794" "Zfhx3" "flat" "bic.circadian" 0.161956278206769
"58795" "Zfhx3" "flat" "bic.flat" 0.837099572858371
"58796" "Zfhx3" "flat" "bic.mix" 0.000294662235396996
"58797" "Zfhx4" "flat" "bic.sleep" 0.00152368359113809
"58798" "Zfhx4" "flat" "bic.circadian" 0.0809185914375767
"58799" "Zfhx4" "flat" "bic.flat" 0.917461716078331
"58800" "Zfhx4" "flat" "bic.mix" 9.60088929536771e-05
"58801" "Zfml" "flat" "bic.sleep" 0.0518506896853427
"58802" "Zfml" "flat" "bic.circadian" 0.379238309920827
"58803" "Zfml" "flat" "bic.flat" 0.568616978461076
"58804" "Zfml" "flat" "bic.mix" 0.000294021932755132
"58805" "Zfp1" "circadian" "bic.sleep" 0.176188149955595
"58806" "Zfp1" "circadian" "bic.circadian" 0.813523118996817
"58807" "Zfp1" "circadian" "bic.flat" 0.000236945562128291
"58808" "Zfp1" "circadian" "bic.mix" 0.0100517854854599
"58809" "Zfp101" "flat" "bic.sleep" 0.00807906855823152
"58810" "Zfp101" "flat" "bic.circadian" 0.0750900435855696
"58811" "Zfp101" "flat" "bic.flat" 0.915616410243012
"58812" "Zfp101" "flat" "bic.mix" 0.00121447761318681
"58813" "Zfp105" "sleep" "bic.sleep" 0.963575137137138
"58814" "Zfp105" "sleep" "bic.circadian" 0.000634667327684779
"58815" "Zfp105" "sleep" "bic.flat" 0.000168962856893718
"58816" "Zfp105" "sleep" "bic.mix" 0.0356212326782833
"58817" "Zfp106" "flat" "bic.sleep" 0.00225140327542359
"58818" "Zfp106" "flat" "bic.circadian" 0.171193372350875
"58819" "Zfp106" "flat" "bic.flat" 0.826498740147491
"58820" "Zfp106" "flat" "bic.mix" 5.64842262100481e-05
"58821" "Zfp108" "flat" "bic.sleep" 0.00209401731119576
"58822" "Zfp108" "flat" "bic.circadian" 0.276398184771924
"58823" "Zfp108" "flat" "bic.flat" 0.721421716118628
"58824" "Zfp108" "flat" "bic.mix" 8.60817982517479e-05
"58825" "Zfp109" "sleep" "bic.sleep" 0.546256488921689
"58826" "Zfp109" "sleep" "bic.circadian" 0.0750692838600014
"58827" "Zfp109" "sleep" "bic.flat" 0.23389085687892
"58828" "Zfp109" "sleep" "bic.mix" 0.14478337033939
"58829" "Zfp11" "flat" "bic.sleep" 0.0103180389036501
"58830" "Zfp11" "flat" "bic.circadian" 0.0353571180796544
"58831" "Zfp11" "flat" "bic.flat" 0.954031767125314
"58832" "Zfp11" "flat" "bic.mix" 0.000293075891381329
"58833" "Zfp110" "flat" "bic.sleep" 0.186555645326674
"58834" "Zfp110" "flat" "bic.circadian" 0.0515157910792139
"58835" "Zfp110" "flat" "bic.flat" 0.750451166647115
"58836" "Zfp110" "flat" "bic.mix" 0.0114773969469973
"58837" "Zfp111" "flat" "bic.sleep" 0.014963055607989
"58838" "Zfp111" "flat" "bic.circadian" 0.227428367108107
"58839" "Zfp111" "flat" "bic.flat" 0.692606625714448
"58840" "Zfp111" "flat" "bic.mix" 0.0650019515694559
"58841" "Zfp112" "circadian" "bic.sleep" 0.00405013891341871
"58842" "Zfp112" "circadian" "bic.circadian" 0.912775902488157
"58843" "Zfp112" "circadian" "bic.flat" 0.0100798995483161
"58844" "Zfp112" "circadian" "bic.mix" 0.073094059050108
"58845" "Zfp113" "flat" "bic.sleep" 0.00178018374231442
"58846" "Zfp113" "flat" "bic.circadian" 0.487275303186182
"58847" "Zfp113" "flat" "bic.flat" 0.509472864086239
"58848" "Zfp113" "flat" "bic.mix" 0.00147164898526456
"58849" "Zfp114" "flat" "bic.sleep" 0.000813185220292236
"58850" "Zfp114" "flat" "bic.circadian" 0.0260529488566842
"58851" "Zfp114" "flat" "bic.flat" 0.973095733431415
"58852" "Zfp114" "flat" "bic.mix" 3.81324916090752e-05
"58853" "Zfp119a" "circadian" "bic.sleep" 0.00244120091163458
"58854" "Zfp119a" "circadian" "bic.circadian" 0.974209956899988
"58855" "Zfp119a" "circadian" "bic.flat" 0.0173164232582511
"58856" "Zfp119a" "circadian" "bic.mix" 0.00603241893012655
"58857" "Zfp119b" "sleep" "bic.sleep" 0.547627043770783
"58858" "Zfp119b" "sleep" "bic.circadian" 0.428447034433541
"58859" "Zfp119b" "sleep" "bic.flat" 0.000771705545025459
"58860" "Zfp119b" "sleep" "bic.mix" 0.0231542162506505
"58861" "Zfp12" "flat" "bic.sleep" 0.044944793586574
"58862" "Zfp12" "flat" "bic.circadian" 0.0295713319839994
"58863" "Zfp12" "flat" "bic.flat" 0.924360254594504
"58864" "Zfp12" "flat" "bic.mix" 0.00112361983492264
"58865" "Zfp120" "flat" "bic.sleep" 0.0253950485417956
"58866" "Zfp120" "flat" "bic.circadian" 0.0589928578255036
"58867" "Zfp120" "flat" "bic.flat" 0.913715352536503
"58868" "Zfp120" "flat" "bic.mix" 0.001896741096198
"58869" "Zfp128" "flat" "bic.sleep" 0.0299300444262554
"58870" "Zfp128" "flat" "bic.circadian" 0.307648052860907
"58871" "Zfp128" "flat" "bic.flat" 0.651943715873058
"58872" "Zfp128" "flat" "bic.mix" 0.0104781868397793
"58873" "Zfp13" "flat" "bic.sleep" 0.00909881974170503
"58874" "Zfp13" "flat" "bic.circadian" 0.0402559171199344
"58875" "Zfp13" "flat" "bic.flat" 0.950520961550028
"58876" "Zfp13" "flat" "bic.mix" 0.000124301588332511
"58877" "Zfp133-ps" "sleep" "bic.sleep" 0.726273531438928
"58878" "Zfp133-ps" "sleep" "bic.circadian" 0.0347073704104474
"58879" "Zfp133-ps" "sleep" "bic.flat" 0.140317499941724
"58880" "Zfp133-ps" "sleep" "bic.mix" 0.0987015982089007
"58881" "Zfp14" "flat" "bic.sleep" 0.0274394270827672
"58882" "Zfp14" "flat" "bic.circadian" 0.174250256414251
"58883" "Zfp14" "flat" "bic.flat" 0.732717363079487
"58884" "Zfp14" "flat" "bic.mix" 0.065592953423495
"58885" "Zfp142" "flat" "bic.sleep" 0.0309331206524542
"58886" "Zfp142" "flat" "bic.circadian" 0.130705655211591
"58887" "Zfp142" "flat" "bic.flat" 0.837521523776915
"58888" "Zfp142" "flat" "bic.mix" 0.000839700359039675
"58889" "Zfp143" "flat" "bic.sleep" 0.0724135291887995
"58890" "Zfp143" "flat" "bic.circadian" 0.0719672208260316
"58891" "Zfp143" "flat" "bic.flat" 0.853808911755458
"58892" "Zfp143" "flat" "bic.mix" 0.0018103382297105
"58893" "Zfp146" "flat" "bic.sleep" 0.00968451577394332
"58894" "Zfp146" "flat" "bic.circadian" 0.0434633243087648
"58895" "Zfp146" "flat" "bic.flat" 0.946591914741439
"58896" "Zfp146" "flat" "bic.mix" 0.000260245175853156
"58897" "Zfp148" "circadian" "bic.sleep" 0.0171858284831074
"58898" "Zfp148" "circadian" "bic.circadian" 0.695611628461086
"58899" "Zfp148" "circadian" "bic.flat" 0.286780246769985
"58900" "Zfp148" "circadian" "bic.mix" 0.000422296285822026
"58901" "Zfp157" "sleep" "bic.sleep" 0.815256640777163
"58902" "Zfp157" "sleep" "bic.circadian" 0.0356779512436911
"58903" "Zfp157" "sleep" "bic.flat" 0.00211069585846487
"58904" "Zfp157" "sleep" "bic.mix" 0.146954712120681
"58905" "Zfp160" "flat" "bic.sleep" 0.0687278403135887
"58906" "Zfp160" "flat" "bic.circadian" 0.0706219174563181
"58907" "Zfp160" "flat" "bic.flat" 0.857687148516247
"58908" "Zfp160" "flat" "bic.mix" 0.00296309371384676
"58909" "Zfp169" "mixed" "bic.sleep" 0.111958650383488
"58910" "Zfp169" "mixed" "bic.circadian" 0.262416821538527
"58911" "Zfp169" "mixed" "bic.flat" 0.0717405328175291
"58912" "Zfp169" "mixed" "bic.mix" 0.553883995260456
"58913" "Zfp174" "flat" "bic.sleep" 0.0356950087664608
"58914" "Zfp174" "flat" "bic.circadian" 0.410837402496669
"58915" "Zfp174" "flat" "bic.flat" 0.552588801999688
"58916" "Zfp174" "flat" "bic.mix" 0.000878786737182562
"58917" "Zfp180" "sleep" "bic.sleep" 0.97560283202558
"58918" "Zfp180" "sleep" "bic.circadian" 1.7549536779938e-06
"58919" "Zfp180" "sleep" "bic.flat" 5.34217626149299e-06
"58920" "Zfp180" "sleep" "bic.mix" 0.0243900708444802
"58921" "Zfp182" "flat" "bic.sleep" 0.00655353526761604
"58922" "Zfp182" "flat" "bic.circadian" 0.0522467657388532
"58923" "Zfp182" "flat" "bic.flat" 0.941033056694251
"58924" "Zfp182" "flat" "bic.mix" 0.000166642299280104
"58925" "Zfp184" "circadian" "bic.sleep" 0.00202596436077654
"58926" "Zfp184" "circadian" "bic.circadian" 0.831861256333782
"58927" "Zfp184" "circadian" "bic.flat" 0.162880321078554
"58928" "Zfp184" "circadian" "bic.mix" 0.00323245822688747
"58929" "Zfp185" "sleep" "bic.sleep" 0.686968593946309
"58930" "Zfp185" "sleep" "bic.circadian" 0.018579339304574
"58931" "Zfp185" "sleep" "bic.flat" 0.263752046986694
"58932" "Zfp185" "sleep" "bic.mix" 0.0307000197624223
"58933" "Zfp189" "flat" "bic.sleep" 0.0890954910414616
"58934" "Zfp189" "flat" "bic.circadian" 0.0357624393534676
"58935" "Zfp189" "flat" "bic.flat" 0.872898730579946
"58936" "Zfp189" "flat" "bic.mix" 0.00224333902512515
"58937" "Zfp191" "flat" "bic.sleep" 0.00300093575144786
"58938" "Zfp191" "flat" "bic.circadian" 0.0258305033367249
"58939" "Zfp191" "flat" "bic.flat" 0.971074213637115
"58940" "Zfp191" "flat" "bic.mix" 9.43472747122168e-05
"58941" "Zfp2" "sleep" "bic.sleep" 0.5500805454552
"58942" "Zfp2" "sleep" "bic.circadian" 0.0211335341901798
"58943" "Zfp2" "sleep" "bic.flat" 0.385635052295515
"58944" "Zfp2" "sleep" "bic.mix" 0.0431508680591055
"58945" "Zfp202" "sleep" "bic.sleep" 0.723417193750067
"58946" "Zfp202" "sleep" "bic.circadian" 0.0196539262470389
"58947" "Zfp202" "sleep" "bic.flat" 0.226873821440371
"58948" "Zfp202" "sleep" "bic.mix" 0.0300550585625231
"58949" "Zfp207" "circadian" "bic.sleep" 0.000167406313801734
"58950" "Zfp207" "circadian" "bic.circadian" 0.990402933164066
"58951" "Zfp207" "circadian" "bic.flat" 0.00942548010731875
"58952" "Zfp207" "circadian" "bic.mix" 4.18041481298068e-06
"58953" "Zfp212" "flat" "bic.sleep" 0.0173192479461583
"58954" "Zfp212" "flat" "bic.circadian" 0.10975107543082
"58955" "Zfp212" "flat" "bic.flat" 0.872307505093868
"58956" "Zfp212" "flat" "bic.mix" 0.000622171529153774
"58957" "Zfp213" "flat" "bic.sleep" 0.00599338215892261
"58958" "Zfp213" "flat" "bic.circadian" 0.3075258950981
"58959" "Zfp213" "flat" "bic.flat" 0.684994854813501
"58960" "Zfp213" "flat" "bic.mix" 0.00148586792947647
"58961" "Zfp217" "circadian" "bic.sleep" 0.000655002260559333
"58962" "Zfp217" "circadian" "bic.circadian" 0.762545893311904
"58963" "Zfp217" "circadian" "bic.flat" 0.234075718725452
"58964" "Zfp217" "circadian" "bic.mix" 0.00272338570208401
"58965" "Zfp219" "circadian" "bic.sleep" 0.0658444877554839
"58966" "Zfp219" "circadian" "bic.circadian" 0.650292206948384
"58967" "Zfp219" "circadian" "bic.flat" 0.280861201810993
"58968" "Zfp219" "circadian" "bic.mix" 0.00300210348513913
"58969" "Zfp229" "flat" "bic.sleep" 0.00698477803085804
"58970" "Zfp229" "flat" "bic.circadian" 0.09150996841548
"58971" "Zfp229" "flat" "bic.flat" 0.901056265796675
"58972" "Zfp229" "flat" "bic.mix" 0.000448987756986596
"58973" "Zfp235" "flat" "bic.sleep" 0.0320315792427262
"58974" "Zfp235" "flat" "bic.circadian" 0.226215332576181
"58975" "Zfp235" "flat" "bic.flat" 0.719711205552461
"58976" "Zfp235" "flat" "bic.mix" 0.0220418826286316
"58977" "Zfp236" "sleep" "bic.sleep" 0.432513549520391
"58978" "Zfp236" "sleep" "bic.circadian" 0.228991221533211
"58979" "Zfp236" "sleep" "bic.flat" 0.310472601334931
"58980" "Zfp236" "sleep" "bic.mix" 0.0280226276114673
"58981" "Zfp239" "sleep" "bic.sleep" 0.973417028825871
"58982" "Zfp239" "sleep" "bic.circadian" 0.000539317508668175
"58983" "Zfp239" "sleep" "bic.flat" 0.00112659807266473
"58984" "Zfp239" "sleep" "bic.mix" 0.0249170555927959
"58985" "Zfp248" "flat" "bic.sleep" 0.00672587697099343
"58986" "Zfp248" "flat" "bic.circadian" 0.0838849718651201
"58987" "Zfp248" "flat" "bic.flat" 0.909041626716084
"58988" "Zfp248" "flat" "bic.mix" 0.000347524447802281
"58989" "Zfp251" "flat" "bic.sleep" 0.00511049322225312
"58990" "Zfp251" "flat" "bic.circadian" 0.0264613187381214
"58991" "Zfp251" "flat" "bic.flat" 0.968224717862412
"58992" "Zfp251" "flat" "bic.mix" 0.000203470177213283
"58993" "Zfp259" "flat" "bic.sleep" 0.0661979927997063
"58994" "Zfp259" "flat" "bic.circadian" 0.12911716380322
"58995" "Zfp259" "flat" "bic.flat" 0.803052662230175
"58996" "Zfp259" "flat" "bic.mix" 0.00163218116689922
"58997" "Zfp26" "flat" "bic.sleep" 0.0189073176829766
"58998" "Zfp26" "flat" "bic.circadian" 0.421357258480436
"58999" "Zfp26" "flat" "bic.flat" 0.557077231015896
"59000" "Zfp26" "flat" "bic.mix" 0.00265819282069194
"59001" "Zfp260" "flat" "bic.sleep" 0.000687864785512147
"59002" "Zfp260" "flat" "bic.circadian" 0.261469194308168
"59003" "Zfp260" "flat" "bic.flat" 0.737825694728723
"59004" "Zfp260" "flat" "bic.mix" 1.72461775977564e-05
"59005" "Zfp263" "flat" "bic.sleep" 0.000656563630981988
"59006" "Zfp263" "flat" "bic.circadian" 0.032348789553524
"59007" "Zfp263" "flat" "bic.flat" 0.966977393669616
"59008" "Zfp263" "flat" "bic.mix" 1.72531458784764e-05
"59009" "Zfp266" "flat" "bic.sleep" 0.00471856509305921
"59010" "Zfp266" "flat" "bic.circadian" 0.0718879606746307
"59011" "Zfp266" "flat" "bic.flat" 0.923048388595395
"59012" "Zfp266" "flat" "bic.mix" 0.000345085636914819
"59013" "Zfp27" "flat" "bic.sleep" 0.00598676814647441
"59014" "Zfp27" "flat" "bic.circadian" 0.0434670731437739
"59015" "Zfp27" "flat" "bic.flat" 0.950257310152565
"59016" "Zfp27" "flat" "bic.mix" 0.000288848557187013
"59017" "Zfp273" "flat" "bic.sleep" 0.118730942373809
"59018" "Zfp273" "flat" "bic.circadian" 0.141297330307706
"59019" "Zfp273" "flat" "bic.flat" 0.736943738006317
"59020" "Zfp273" "flat" "bic.mix" 0.00302798931216795
"59021" "Zfp275" "mixed" "bic.sleep" 0.239650685590989
"59022" "Zfp275" "mixed" "bic.circadian" 0.232410219585386
"59023" "Zfp275" "mixed" "bic.flat" 0.038355789470609
"59024" "Zfp275" "mixed" "bic.mix" 0.489583305353017
"59025" "Zfp276" "sleep" "bic.sleep" 0.948616614522065
"59026" "Zfp276" "sleep" "bic.circadian" 0.00329890845052968
"59027" "Zfp276" "sleep" "bic.flat" 0.0233307388869066
"59028" "Zfp276" "sleep" "bic.mix" 0.0247537381404983
"59029" "Zfp277" "sleep" "bic.sleep" 0.7382330193238
"59030" "Zfp277" "sleep" "bic.circadian" 0.149512916342487
"59031" "Zfp277" "sleep" "bic.flat" 0.0925280459663297
"59032" "Zfp277" "sleep" "bic.mix" 0.0197260183673841
"59033" "Zfp28" "sleep" "bic.sleep" 0.829397112146558
"59034" "Zfp28" "sleep" "bic.circadian" 0.00307113251802932
"59035" "Zfp28" "sleep" "bic.flat" 0.0574184080705753
"59036" "Zfp28" "sleep" "bic.mix" 0.110113347264838
"59037" "Zfp280b" "flat" "bic.sleep" 0.00245092475127023
"59038" "Zfp280b" "flat" "bic.circadian" 0.0708990855536183
"59039" "Zfp280b" "flat" "bic.flat" 0.92639941479047
"59040" "Zfp280b" "flat" "bic.mix" 0.00025057490464107
"59041" "Zfp280c" "sleep" "bic.sleep" 0.595897478635421
"59042" "Zfp280c" "sleep" "bic.circadian" 0.0680243346357506
"59043" "Zfp280c" "sleep" "bic.flat" 0.3139854425943
"59044" "Zfp280c" "sleep" "bic.mix" 0.0220927441345289
"59045" "Zfp280d" "flat" "bic.sleep" 0.000886950362268184
"59046" "Zfp280d" "flat" "bic.circadian" 0.0646650134785503
"59047" "Zfp280d" "flat" "bic.flat" 0.934425986277818
"59048" "Zfp280d" "flat" "bic.mix" 2.20498813631206e-05
"59049" "Zfp281" "flat" "bic.sleep" 0.000826436173515341
"59050" "Zfp281" "flat" "bic.circadian" 0.14519664285193
"59051" "Zfp281" "flat" "bic.flat" 0.853956080597323
"59052" "Zfp281" "flat" "bic.mix" 2.084037723103e-05
"59053" "Zfp282" "flat" "bic.sleep" 0.0217430948780081
"59054" "Zfp282" "flat" "bic.circadian" 0.0559853600832463
"59055" "Zfp282" "flat" "bic.flat" 0.919360015158441
"59056" "Zfp282" "flat" "bic.mix" 0.00291152988030435
"59057" "Zfp286" "flat" "bic.sleep" 0.232078235172231
"59058" "Zfp286" "flat" "bic.circadian" 0.0494356037445092
"59059" "Zfp286" "flat" "bic.flat" 0.717336377116251
"59060" "Zfp286" "flat" "bic.mix" 0.0011497839670079
"59061" "Zfp287" "flat" "bic.sleep" 0.0579463432129339
"59062" "Zfp287" "flat" "bic.circadian" 0.131396302748189
"59063" "Zfp287" "flat" "bic.flat" 0.80239838511513
"59064" "Zfp287" "flat" "bic.mix" 0.00825896892374709
"59065" "Zfp292" "flat" "bic.sleep" 0.0073046708972252
"59066" "Zfp292" "flat" "bic.circadian" 0.050561304695568
"59067" "Zfp292" "flat" "bic.flat" 0.941523713986897
"59068" "Zfp292" "flat" "bic.mix" 0.000610310420309511
"59069" "Zfp296" "circadian" "bic.sleep" 0.353961946689985
"59070" "Zfp296" "circadian" "bic.circadian" 0.354797722497138
"59071" "Zfp296" "circadian" "bic.flat" 0.28239128214118
"59072" "Zfp296" "circadian" "bic.mix" 0.00884904867169711
"59073" "Zfp3" "flat" "bic.sleep" 0.00335737821224072
"59074" "Zfp3" "flat" "bic.circadian" 0.0336179749451917
"59075" "Zfp3" "flat" "bic.flat" 0.962930207972493
"59076" "Zfp3" "flat" "bic.mix" 9.44388700749899e-05
"59077" "Zfp30" "flat" "bic.sleep" 0.00190820040173609
"59078" "Zfp30" "flat" "bic.circadian" 0.0457187531368521
"59079" "Zfp30" "flat" "bic.flat" 0.951911239724048
"59080" "Zfp30" "flat" "bic.mix" 0.000461806737363736
"59081" "Zfp300" "flat" "bic.sleep" 0.109294921630568
"59082" "Zfp300" "flat" "bic.circadian" 0.0695291824716533
"59083" "Zfp300" "flat" "bic.flat" 0.814870413782508
"59084" "Zfp300" "flat" "bic.mix" 0.00630548211527076
"59085" "Zfp316" "sleep" "bic.sleep" 0.975375984459038
"59086" "Zfp316" "sleep" "bic.circadian" 0.000101047247133846
"59087" "Zfp316" "sleep" "bic.flat" 0.000138671796166597
"59088" "Zfp316" "sleep" "bic.mix" 0.0243842964976621
"59089" "Zfp317" "flat" "bic.sleep" 0.0057918357043807
"59090" "Zfp317" "flat" "bic.circadian" 0.105330425604309
"59091" "Zfp317" "flat" "bic.flat" 0.88796493847393
"59092" "Zfp317" "flat" "bic.mix" 0.000912800217380194
"59093" "Zfp318" "sleep" "bic.sleep" 0.863960632627574
"59094" "Zfp318" "sleep" "bic.circadian" 0.0927471566534869
"59095" "Zfp318" "sleep" "bic.flat" 0.021693195226634
"59096" "Zfp318" "sleep" "bic.mix" 0.021599015492305
"59097" "Zfp319" "flat" "bic.sleep" 0.00204115562525699
"59098" "Zfp319" "flat" "bic.circadian" 0.0340870204268606
"59099" "Zfp319" "flat" "bic.flat" 0.963820895988812
"59100" "Zfp319" "flat" "bic.mix" 5.09279590700015e-05
"59101" "Zfp322a" "flat" "bic.sleep" 0.0102245835704624
"59102" "Zfp322a" "flat" "bic.circadian" 0.0664254143496867
"59103" "Zfp322a" "flat" "bic.flat" 0.923094387491918
"59104" "Zfp322a" "flat" "bic.mix" 0.000255614587932788
"59105" "Zfp324" "flat" "bic.sleep" 0.00213741678880866
"59106" "Zfp324" "flat" "bic.circadian" 0.0508574947376362
"59107" "Zfp324" "flat" "bic.flat" 0.946947085071285
"59108" "Zfp324" "flat" "bic.mix" 5.80034022703296e-05
"59109" "Zfp326" "flat" "bic.sleep" 0.14853216471943
"59110" "Zfp326" "flat" "bic.circadian" 0.0263171373307105
"59111" "Zfp326" "flat" "bic.flat" 0.821369912008941
"59112" "Zfp326" "flat" "bic.mix" 0.00378078594091833
"59113" "Zfp329" "flat" "bic.sleep" 0.0104342211947856
"59114" "Zfp329" "flat" "bic.circadian" 0.0471415168095922
"59115" "Zfp329" "flat" "bic.flat" 0.942120133807084
"59116" "Zfp329" "flat" "bic.mix" 0.000304128188538051
"59117" "Zfp330" "flat" "bic.sleep" 0.0363553664653264
"59118" "Zfp330" "flat" "bic.circadian" 0.14466159838316
"59119" "Zfp330" "flat" "bic.flat" 0.816619507654014
"59120" "Zfp330" "flat" "bic.mix" 0.00236352749749944
"59121" "Zfp334" "circadian" "bic.sleep" 0.0400147260727123
"59122" "Zfp334" "circadian" "bic.circadian" 0.83444760667344
"59123" "Zfp334" "circadian" "bic.flat" 0.0535311729204451
"59124" "Zfp334" "circadian" "bic.mix" 0.0720064943334024
"59125" "Zfp335" "circadian" "bic.sleep" 0.363292256170315
"59126" "Zfp335" "circadian" "bic.circadian" 0.499126975698759
"59127" "Zfp335" "circadian" "bic.flat" 0.128498461703903
"59128" "Zfp335" "circadian" "bic.mix" 0.00908230642702258
"59129" "Zfp341" "flat" "bic.sleep" 0.00152607279780761
"59130" "Zfp341" "flat" "bic.circadian" 0.031154378065282
"59131" "Zfp341" "flat" "bic.flat" 0.967283690671979
"59132" "Zfp341" "flat" "bic.mix" 3.58584649310831e-05
"59133" "Zfp346" "circadian" "bic.sleep" 0.0529205926999036
"59134" "Zfp346" "circadian" "bic.circadian" 0.794045572120369
"59135" "Zfp346" "circadian" "bic.flat" 0.151710820427171
"59136" "Zfp346" "circadian" "bic.mix" 0.00132301475255658
"59137" "Zfp35" "mixed" "bic.sleep" 0.0150253968667561
"59138" "Zfp35" "mixed" "bic.circadian" 0.0130399220436063
"59139" "Zfp35" "mixed" "bic.flat" 0.0420305659486433
"59140" "Zfp35" "mixed" "bic.mix" 0.929904115140994
"59141" "Zfp354a" "flat" "bic.sleep" 0.020478290608985
"59142" "Zfp354a" "flat" "bic.circadian" 0.113739330705024
"59143" "Zfp354a" "flat" "bic.flat" 0.844459261841976
"59144" "Zfp354a" "flat" "bic.mix" 0.0213231168440146
"59145" "Zfp354b" "flat" "bic.sleep" 0.000627297776554438
"59146" "Zfp354b" "flat" "bic.circadian" 0.183343958196714
"59147" "Zfp354b" "flat" "bic.flat" 0.815512504989417
"59148" "Zfp354b" "flat" "bic.mix" 0.000516239037314271
"59149" "Zfp354c" "flat" "bic.sleep" 0.235155335599365
"59150" "Zfp354c" "flat" "bic.circadian" 0.129666025796945
"59151" "Zfp354c" "flat" "bic.flat" 0.629299755295496
"59152" "Zfp354c" "flat" "bic.mix" 0.00587888330819416
"59153" "Zfp358" "flat" "bic.sleep" 0.00176224422116718
"59154" "Zfp358" "flat" "bic.circadian" 0.0284610354230538
"59155" "Zfp358" "flat" "bic.flat" 0.969730569493299
"59156" "Zfp358" "flat" "bic.mix" 4.61508624800761e-05
"59157" "Zfp36" "flat" "bic.sleep" 0.0127822247873654
"59158" "Zfp36" "flat" "bic.circadian" 0.0903792348264889
"59159" "Zfp36" "flat" "bic.flat" 0.895773733145403
"59160" "Zfp36" "flat" "bic.mix" 0.00106480724074232
"59161" "Zfp362" "sleep" "bic.sleep" 0.975579646042
"59162" "Zfp362" "sleep" "bic.circadian" 2.46889868786006e-05
"59163" "Zfp362" "sleep" "bic.flat" 6.17404735629039e-06
"59164" "Zfp362" "sleep" "bic.mix" 0.0243894909237648
"59165" "Zfp365" "flat" "bic.sleep" 0.00191132834894534
"59166" "Zfp365" "flat" "bic.circadian" 0.380014935484682
"59167" "Zfp365" "flat" "bic.flat" 0.618025874125302
